id,company_name,industry,country,employee_count,annual_revenue_million,profit_margin_percent,founded_year,customer_count,market_rating,created_date,region
9664,BuildWorks_9664,Manufacturing,USA,2672,656.32,28.86,2015,62144,2.7,10-12-2024,North America
9665,MediCorp_9665,Healthcare,India,4440,194.47,12.97,2016,11542,0.4,28-11-2025,Asia
9666,FinTrust_9666,Finance,Germany,984,916.14,24.05,2006,23544,4,02-09-2024,Europe
9667,TechNova_9667,Technology,Canada,123,494.47,26.85,2012,88753,2.9,12-04-2025,North America
9668,RetailHub_9668,Retail,USA,1058,389.57,28.44,1999,52551,4.3,25-02-2025,North America
9669,BuildWorks_9669,Manufacturing,India,481,749.46,38.33,2012,83119,2.5,10-09-2025,Asia
9670,MediCorp_9670,Healthcare,Germany,4449,541.95,19.33,1998,44690,4.8,04-04-2025,Europe
9671,FinTrust_9671,Finance,Canada,536,986.39,36.87,2003,95495,0,24-10-2024,North America
9672,TechNova_9672,Technology,USA,1517,717.63,11.73,1992,56747,0.6,20-06-2025,North America
9673,RetailHub_9673,Retail,India,3821,537.18,13.25,1998,41501,1.6,14-02-2024,Asia
9674,BuildWorks_9674,Manufacturing,Germany,2044,239.8,16.99,1990,93307,3.9,10-05-2025,Europe
9675,MediCorp_9675,Healthcare,Canada,4159,1005.7,23.16,2019,11358,3.3,10-08-2024,North America
9676,FinTrust_9676,Finance,USA,2521,52.08,35.62,2003,47490,1.9,31-03-2024,North America
9677,TechNova_9677,Technology,India,1977,432.07,10.28,2019,43679,2.7,20-05-2025,Asia
9678,RetailHub_9678,Retail,Germany,4254,892.36,25.21,2017,24824,0.6,21-07-2025,Europe
9679,BuildWorks_9679,Manufacturing,Canada,4874,267.2,29.37,2012,83090,4.2,04-02-2024,North America
9680,MediCorp_9680,Healthcare,USA,2920,78.38,28.69,2007,35542,2,17-08-2025,North America
9681,FinTrust_9681,Finance,India,4975,550.66,35.76,2015,90825,0.4,17-10-2025,Asia
9682,TechNova_9682,Technology,Germany,578,353.81,33.8,2015,77469,1.5,15-05-2025,Europe
9683,RetailHub_9683,Retail,Canada,1123,246.08,27.66,1992,30527,3,13-06-2025,North America
9684,BuildWorks_9684,Manufacturing,USA,304,655.91,26.28,2013,1723,3.8,19-07-2025,North America
9685,MediCorp_9685,Healthcare,India,3969,364.57,36.6,1992,4996,4,26-10-2025,Asia
9686,FinTrust_9686,Finance,Germany,4479,762.17,30.44,2000,70489,1.8,05-06-2025,Europe
9687,TechNova_9687,Technology,Canada,2643,629.3,26.91,1998,39678,0.2,13-11-2025,North America
9688,RetailHub_9688,Retail,USA,4783,64.19,10.89,1990,62690,3.1,31-01-2026,North America
9689,BuildWorks_9689,Manufacturing,India,3927,358.64,25.13,2006,88379,2.6,06-02-2026,Asia
9690,MediCorp_9690,Healthcare,Germany,592,278.32,42.5,2016,85952,0.3,13-06-2025,Europe
9691,FinTrust_9691,Finance,Canada,1884,220.37,25.94,2011,49354,2.2,21-11-2025,North America
9692,TechNova_9692,Technology,USA,2765,437.06,13.04,2016,85147,0.2,19-02-2024,North America
9693,RetailHub_9693,Retail,India,2904,335.88,34.54,1991,20210,3.2,30-03-2025,Asia
9694,BuildWorks_9694,Manufacturing,Germany,1624,67.1,15.58,2006,17616,0.5,20-06-2024,Europe
9695,MediCorp_9695,Healthcare,Canada,3840,995.73,39.67,2014,38892,4.9,07-02-2026,North America
9696,FinTrust_9696,Finance,USA,2477,238.67,27.06,1998,94753,4.8,02-05-2025,North America
9697,TechNova_9697,Technology,India,1870,370.36,7.61,2014,75872,0.2,01-02-2025,Asia
9698,RetailHub_9698,Retail,Germany,3911,413.02,41.25,1991,52987,1.8,31-01-2024,Europe
9699,BuildWorks_9699,Manufacturing,Canada,1855,198.72,23.9,2018,53415,3,29-01-2025,North America
9700,MediCorp_9700,Healthcare,USA,3690,597.73,8.84,1997,2099,3.6,29-03-2025,North America
9701,FinTrust_9701,Finance,India,2882,833.91,39.35,2011,78463,3.1,23-05-2024,Asia
9702,TechNova_9702,Technology,Germany,4483,870.97,6.5,2002,30772,2.9,01-02-2025,Europe
9703,RetailHub_9703,Retail,Canada,4127,405.55,7.74,2001,38405,3.5,05-08-2024,North America
9704,BuildWorks_9704,Manufacturing,USA,1245,498.38,11.39,1993,70759,1.5,01-02-2024,North America
9705,MediCorp_9705,Healthcare,India,4971,552.47,43.79,2001,87831,4.8,16-09-2025,Asia
9706,FinTrust_9706,Finance,Germany,822,1036.88,29.66,2001,97460,4.1,01-10-2024,Europe
9707,TechNova_9707,Technology,Canada,1655,902.82,42.16,1994,26438,4.5,27-06-2025,North America
9708,RetailHub_9708,Retail,USA,2146,636.17,7.9,1995,8631,2.8,08-09-2024,North America
9709,BuildWorks_9709,Manufacturing,India,4578,270.33,17.69,2011,73911,2.4,16-06-2025,Asia
9710,MediCorp_9710,Healthcare,Germany,3586,254.71,12.09,1999,3442,1,10-05-2025,Europe
9711,FinTrust_9711,Finance,Canada,2506,825.67,27.69,2001,80452,3.8,17-04-2025,North America
9712,TechNova_9712,Technology,USA,3881,944.58,22.39,2019,7162,2.9,29-10-2025,North America
9713,RetailHub_9713,Retail,India,1953,187.14,20.4,2013,78321,4.7,29-06-2024,Asia
9714,BuildWorks_9714,Manufacturing,Germany,4723,456.29,27.84,1998,92743,3.4,18-10-2024,Europe
9715,MediCorp_9715,Healthcare,Canada,4593,1024.38,43.58,1993,78750,2.6,06-01-2024,North America
9716,FinTrust_9716,Finance,USA,1161,888.06,10.2,2002,48350,4.9,09-06-2025,North America
9717,TechNova_9717,Technology,India,306,668.57,19.71,2015,78194,1.7,26-09-2025,Asia
9718,RetailHub_9718,Retail,Germany,2896,838.11,37.84,2000,39454,4.6,06-01-2024,Europe
9719,BuildWorks_9719,Manufacturing,Canada,798,115.35,8.15,2017,3586,2.6,28-04-2025,North America
9720,MediCorp_9720,Healthcare,USA,3157,984.39,24.65,2019,46648,3,23-07-2024,North America
9721,FinTrust_9721,Finance,India,3415,458.94,25.5,2003,3915,1.5,29-01-2026,Asia
9722,TechNova_9722,Technology,Germany,4225,868.13,34.82,1990,90297,3,07-07-2024,Europe
9723,RetailHub_9723,Retail,Canada,1262,225.58,43.94,2010,82555,5,26-01-2025,North America
9724,BuildWorks_9724,Manufacturing,USA,4278,247.76,40.1,2009,47363,0,04-10-2024,North America
9725,MediCorp_9725,Healthcare,India,4550,252.82,20.42,2012,75271,0.6,12-04-2024,Asia
9726,FinTrust_9726,Finance,Germany,2942,342.04,37.94,1996,17501,1.3,10-02-2024,Europe
9727,TechNova_9727,Technology,Canada,2685,432.15,21.21,2002,30109,1.9,01-06-2025,North America
9728,RetailHub_9728,Retail,USA,417,425.5,6.2,2008,10767,4,07-12-2025,North America
9729,BuildWorks_9729,Manufacturing,India,1518,708.98,37.62,2002,63680,2.5,18-03-2024,Asia
9730,MediCorp_9730,Healthcare,Germany,1510,1045.66,13.59,2001,52400,3.8,01-04-2025,Europe
9731,FinTrust_9731,Finance,Canada,2156,125.08,44.66,1996,21637,1.7,24-09-2025,North America
9732,TechNova_9732,Technology,USA,3666,216.72,35.06,1996,69064,1,21-02-2025,North America
9733,RetailHub_9733,Retail,India,1276,316.16,32.94,2015,2680,4.4,26-02-2025,Asia
9734,BuildWorks_9734,Manufacturing,Germany,1446,559.35,18.73,2016,55073,1.3,24-10-2024,Europe
9735,MediCorp_9735,Healthcare,Canada,4136,119.24,23.29,1998,64249,2.9,02-08-2025,North America
9736,FinTrust_9736,Finance,USA,1155,99.63,33.76,2011,86629,3.4,11-01-2026,North America
9737,TechNova_9737,Technology,India,4529,893.47,29.98,1995,19108,2.9,24-02-2026,Asia
9738,RetailHub_9738,Retail,Germany,3819,151.16,43.6,2000,64729,4.5,27-10-2024,Europe
9739,BuildWorks_9739,Manufacturing,Canada,3558,652.13,7.25,2003,88061,1,11-02-2024,North America
9740,MediCorp_9740,Healthcare,USA,401,969.01,37.91,2001,60871,3.2,06-07-2025,North America
9741,FinTrust_9741,Finance,India,189,689.37,9.92,2017,59310,3.9,13-06-2025,Asia
9742,TechNova_9742,Technology,Germany,2760,327.7,6.86,2019,99533,2.4,29-03-2025,Europe
9743,RetailHub_9743,Retail,Canada,3187,811.11,22.33,1991,77742,3.1,11-07-2024,North America
9744,BuildWorks_9744,Manufacturing,USA,897,899.23,24.55,2018,45200,3.2,16-04-2025,North America
9745,MediCorp_9745,Healthcare,India,3597,412.54,21.16,2001,96564,0.1,03-09-2024,Asia
9746,FinTrust_9746,Finance,Germany,3987,746.89,13.54,2006,64767,3.9,08-07-2024,Europe
9747,TechNova_9747,Technology,Canada,2635,752.03,43.78,2002,31072,3.5,05-12-2025,North America
9748,RetailHub_9748,Retail,USA,4390,537.91,25.27,2019,37348,1.6,24-08-2025,North America
9749,BuildWorks_9749,Manufacturing,India,3928,737.49,23.15,1998,85707,1.9,04-07-2024,Asia
9750,MediCorp_9750,Healthcare,Germany,4831,862.84,23.25,2019,2080,0.7,13-04-2024,Europe
9751,FinTrust_9751,Finance,Canada,3879,291.07,23.68,2010,26927,3.1,05-01-2025,North America
9752,TechNova_9752,Technology,USA,2520,450.34,43.94,2003,58365,4.5,06-02-2025,North America
9753,RetailHub_9753,Retail,India,3347,467.66,28.67,2012,55269,2.2,28-08-2025,Asia
9754,BuildWorks_9754,Manufacturing,Germany,4138,483.84,22.56,1990,34787,1.1,20-07-2024,Europe
9755,MediCorp_9755,Healthcare,Canada,3782,377.87,10.26,2013,45984,4.8,30-07-2025,North America
9756,FinTrust_9756,Finance,USA,2105,626.47,9.41,2005,50980,2.8,13-12-2025,North America
9757,TechNova_9757,Technology,India,586,782.53,20.36,2003,82835,3.7,28-10-2025,Asia
9758,RetailHub_9758,Retail,Germany,2470,798.03,31.78,1997,99175,1.3,17-01-2024,Europe
9759,BuildWorks_9759,Manufacturing,Canada,2146,786.67,32.46,2008,73881,1.7,05-11-2025,North America
9760,MediCorp_9760,Healthcare,USA,1152,326.74,28.97,2013,86659,5,29-07-2025,North America
9761,FinTrust_9761,Finance,India,342,529.24,12.22,2015,74937,3,14-08-2024,Asia
9762,TechNova_9762,Technology,Germany,1567,642.92,21.43,2016,3992,1.9,23-06-2024,Europe
9763,RetailHub_9763,Retail,Canada,1912,563.13,18.42,2005,17901,2.2,17-03-2025,North America
9764,BuildWorks_9764,Manufacturing,USA,4089,877.42,40.09,2005,34309,0.3,29-05-2024,North America
9765,MediCorp_9765,Healthcare,India,1391,148.33,31.7,2016,82679,1.5,19-02-2024,Asia
9766,FinTrust_9766,Finance,Germany,3672,554.62,8.46,2013,12739,2,15-01-2025,Europe
9767,TechNova_9767,Technology,Canada,400,914.14,15.81,2001,33923,4.4,14-09-2025,North America
9768,RetailHub_9768,Retail,USA,321,197.51,11.67,2004,73431,0.9,05-05-2024,North America
9769,BuildWorks_9769,Manufacturing,India,3156,483.42,6.41,2011,54216,4.6,12-10-2024,Asia
9770,MediCorp_9770,Healthcare,Germany,2037,554.11,14.21,2001,49597,4.9,19-09-2024,Europe
9771,FinTrust_9771,Finance,Canada,903,803.82,21.4,2016,84978,3.4,09-12-2024,North America
9772,TechNova_9772,Technology,USA,4471,538.75,25.73,1990,67227,1,04-03-2025,North America
9773,RetailHub_9773,Retail,India,3739,1025.24,37.41,1998,27599,1.9,21-05-2024,Asia
9774,BuildWorks_9774,Manufacturing,Germany,1052,98.91,24.11,2004,11975,2.1,30-01-2026,Europe
9775,MediCorp_9775,Healthcare,Canada,155,535.08,7.47,1996,90185,1.8,25-09-2024,North America
9776,FinTrust_9776,Finance,USA,426,61.75,10.08,1997,82430,2.6,07-01-2025,North America
9777,TechNova_9777,Technology,India,244,247.54,13.48,2004,12425,0.3,07-11-2024,Asia
9778,RetailHub_9778,Retail,Germany,1973,156.83,7.18,2003,26253,1,15-05-2025,Europe
9779,BuildWorks_9779,Manufacturing,Canada,2674,522.84,34.64,2002,4558,1.2,02-12-2025,North America
9780,MediCorp_9780,Healthcare,USA,3077,405.05,37.37,1993,10602,0.7,28-08-2024,North America
9781,FinTrust_9781,Finance,India,3457,818.56,5.92,2014,2293,4.4,03-03-2025,Asia
9782,TechNova_9782,Technology,Germany,4203,660.72,30.97,1990,21183,0.3,18-06-2024,Europe
9783,RetailHub_9783,Retail,Canada,1861,1018.36,32.69,2015,81727,3.2,29-01-2024,North America
9784,BuildWorks_9784,Manufacturing,USA,3146,148.27,38.78,2009,49677,0.7,02-08-2025,North America
9785,MediCorp_9785,Healthcare,India,319,66.61,26.54,2000,62907,0.7,16-11-2024,Asia
9786,FinTrust_9786,Finance,Germany,1231,354.23,27,2001,50300,1.1,02-08-2024,Europe
9787,TechNova_9787,Technology,Canada,4601,271.52,24.65,1999,54654,3.9,27-01-2026,North America
9788,RetailHub_9788,Retail,USA,3226,1028.52,12.56,1991,20181,0.1,24-05-2024,North America
9789,BuildWorks_9789,Manufacturing,India,1885,425.69,19.97,1998,56426,0.6,25-07-2025,Asia
9790,MediCorp_9790,Healthcare,Germany,2204,994.28,8.74,1993,75548,3.6,24-06-2024,Europe
9791,FinTrust_9791,Finance,Canada,3230,865.87,11.81,2019,78846,4.6,01-11-2025,North America
9792,TechNova_9792,Technology,USA,627,362.34,32.77,2001,25785,1.9,09-02-2026,North America
9793,RetailHub_9793,Retail,India,2634,938.74,37.68,2011,34497,2.8,31-07-2024,Asia
9794,BuildWorks_9794,Manufacturing,Germany,3778,513.21,5.87,2010,20992,4.1,20-03-2025,Europe
9795,MediCorp_9795,Healthcare,Canada,680,914.92,40.49,1996,13294,2.4,23-11-2024,North America
9796,FinTrust_9796,Finance,USA,1488,839.73,32.39,2004,57622,1.9,16-05-2025,North America
9797,TechNova_9797,Technology,India,201,244.25,19.97,2019,2523,4.5,02-07-2025,Asia
9798,RetailHub_9798,Retail,Germany,2381,456.47,30.04,2005,59336,4.7,09-01-2024,Europe
9799,BuildWorks_9799,Manufacturing,Canada,2698,630.67,17.03,1998,58101,1.6,26-01-2026,North America
9800,MediCorp_9800,Healthcare,USA,3598,806.23,25.23,1999,86174,3.9,14-11-2024,North America
9801,FinTrust_9801,Finance,India,378,124.65,22.22,2007,79570,2.2,18-02-2025,Asia
9802,TechNova_9802,Technology,Germany,4709,280.17,23.07,2012,42932,3.3,16-02-2025,Europe
9803,RetailHub_9803,Retail,Canada,4507,754.63,41.04,2014,29782,4.9,15-08-2025,North America
9804,BuildWorks_9804,Manufacturing,USA,986,868.57,19.62,2017,4109,1,28-05-2024,North America
9805,MediCorp_9805,Healthcare,India,3860,979.38,30.11,2018,2934,3.2,04-01-2025,Asia
9806,FinTrust_9806,Finance,Germany,4146,90.41,31.87,2001,68155,1.1,13-01-2025,Europe
9807,TechNova_9807,Technology,Canada,3373,740.22,7.93,2005,55561,3.5,20-10-2024,North America
9808,RetailHub_9808,Retail,USA,1110,65.42,17.35,2011,49375,1.2,25-02-2025,North America
9809,BuildWorks_9809,Manufacturing,India,3456,878.18,32.27,1996,25340,1.8,02-07-2024,Asia
9810,MediCorp_9810,Healthcare,Germany,4407,270.82,19.86,1995,40806,0,18-02-2026,Europe
9811,FinTrust_9811,Finance,Canada,3683,358.5,27.74,2000,13271,4.9,08-06-2025,North America
9812,TechNova_9812,Technology,USA,4639,717.44,7.95,2013,12511,4.9,21-05-2025,North America
9813,RetailHub_9813,Retail,India,4224,1019.51,20.81,2005,30191,3.3,17-06-2024,Asia
9814,BuildWorks_9814,Manufacturing,Germany,3939,389.14,43.81,2006,29910,2.6,05-03-2024,Europe
9815,MediCorp_9815,Healthcare,Canada,1793,332.65,17.11,2009,51957,0.8,20-02-2026,North America
9816,FinTrust_9816,Finance,USA,4216,732.38,36.47,2000,4600,0.5,14-06-2024,North America
9817,TechNova_9817,Technology,India,4131,420.36,12.57,2001,70900,1.1,21-03-2024,Asia
9818,RetailHub_9818,Retail,Germany,2304,977.8,25.83,2016,73011,2.9,13-06-2025,Europe
9819,BuildWorks_9819,Manufacturing,Canada,541,218.68,39.32,2004,24827,3.6,07-04-2025,North America
9820,MediCorp_9820,Healthcare,USA,4421,1028.05,6.7,2017,34920,2.6,09-03-2025,North America
9821,FinTrust_9821,Finance,India,3924,299.11,32.86,2016,98985,1.7,24-06-2025,Asia
9822,TechNova_9822,Technology,Germany,2090,574.55,42.18,2006,9198,1.2,30-03-2024,Europe
9823,RetailHub_9823,Retail,Canada,4388,444.49,17.83,1997,14964,3.6,16-04-2025,North America
9824,BuildWorks_9824,Manufacturing,USA,3012,698.77,42.09,2018,23291,4.9,23-08-2024,North America
9825,MediCorp_9825,Healthcare,India,1551,439.68,36.43,1999,72691,2.5,27-12-2025,Asia
9826,FinTrust_9826,Finance,Germany,2192,859.45,18.6,1998,97814,4.4,24-10-2025,Europe
9827,TechNova_9827,Technology,Canada,3124,477.51,14.87,2011,71666,1.9,08-11-2024,North America
9828,RetailHub_9828,Retail,USA,4513,864.75,13.57,2008,50206,0.9,01-02-2025,North America
9829,BuildWorks_9829,Manufacturing,India,3602,530.64,13.16,1991,52180,2.4,14-01-2026,Asia
9830,MediCorp_9830,Healthcare,Germany,1036,573.97,39.92,1993,77815,0.4,21-06-2025,Europe
9831,FinTrust_9831,Finance,Canada,1492,892.56,8.27,1994,36297,2.7,22-02-2026,North America
9832,TechNova_9832,Technology,USA,1569,873.71,28.6,1992,33980,0.7,01-08-2025,North America
9833,RetailHub_9833,Retail,India,2613,565.52,17.55,2017,96905,0.2,21-08-2025,Asia
9834,BuildWorks_9834,Manufacturing,Germany,2811,350.93,23.91,1994,88670,2.2,23-02-2025,Europe
9835,MediCorp_9835,Healthcare,Canada,2985,238.66,43.75,2017,55605,2.3,31-07-2025,North America
9836,FinTrust_9836,Finance,USA,1970,85.32,37.83,2012,24418,3.4,02-01-2024,North America
9837,TechNova_9837,Technology,India,3800,1032.28,30.05,2002,57749,0.3,08-11-2024,Asia
9838,RetailHub_9838,Retail,Germany,773,977.32,33.33,2015,45606,1.8,05-02-2024,Europe
9839,BuildWorks_9839,Manufacturing,Canada,273,329.02,21.4,1997,5300,2.2,12-02-2024,North America
9840,MediCorp_9840,Healthcare,USA,4046,875.94,34.77,2017,53837,0.3,25-11-2025,North America
9841,FinTrust_9841,Finance,India,1694,528.01,5.05,1992,34289,3.2,16-02-2025,Asia
9842,TechNova_9842,Technology,Germany,657,810.98,21.8,2014,19791,4.1,09-07-2024,Europe
9843,RetailHub_9843,Retail,Canada,1891,664.91,19.41,2006,48479,3.9,06-12-2025,North America
9844,BuildWorks_9844,Manufacturing,USA,4056,872.22,21.84,1993,58348,2.7,26-07-2024,North America
9845,MediCorp_9845,Healthcare,India,4377,764.07,18.15,2007,39077,2.5,31-08-2025,Asia
9846,FinTrust_9846,Finance,Germany,1438,369.12,21.3,2001,45978,3.6,04-01-2026,Europe
9847,TechNova_9847,Technology,Canada,2609,625.72,42.17,1995,41952,1.3,08-02-2025,North America
9848,RetailHub_9848,Retail,USA,701,935.36,44.77,2015,98222,0.1,11-06-2025,North America
9849,BuildWorks_9849,Manufacturing,India,3005,86.12,28.81,2015,23588,0,20-10-2025,Asia
9850,MediCorp_9850,Healthcare,Germany,2082,373.65,42.75,2008,82084,4,01-04-2025,Europe
9851,FinTrust_9851,Finance,Canada,753,544.01,31.78,2013,62149,4.1,05-01-2024,North America
9852,TechNova_9852,Technology,USA,1968,159.1,43.34,2001,72219,3.1,18-02-2024,North America
9853,RetailHub_9853,Retail,India,1042,471.74,29.13,2009,99941,1.6,13-08-2025,Asia
9854,BuildWorks_9854,Manufacturing,Germany,305,314.36,35.96,2015,63750,1.9,17-06-2024,Europe
9855,MediCorp_9855,Healthcare,Canada,1691,981.26,37.46,2000,99930,4.2,12-04-2025,North America
9856,FinTrust_9856,Finance,USA,1811,990.04,7.9,1995,62087,0.3,13-03-2024,North America
9857,TechNova_9857,Technology,India,2129,922.08,15.18,2018,55160,4.8,05-01-2026,Asia
9858,RetailHub_9858,Retail,Germany,4326,894.62,36.08,1998,96410,1.4,17-10-2025,Europe
9859,BuildWorks_9859,Manufacturing,Canada,1641,663,13.72,2010,32266,4.6,04-05-2024,North America
9860,MediCorp_9860,Healthcare,USA,2116,731.67,14.94,1998,17013,2.4,15-05-2024,North America
9861,FinTrust_9861,Finance,India,3623,128.58,5.14,2002,54617,4.8,29-04-2024,Asia
9862,TechNova_9862,Technology,Germany,1595,948.29,24.45,2011,77342,3.4,06-07-2025,Europe
9863,RetailHub_9863,Retail,Canada,3920,766.2,16.01,1997,9556,0.5,01-01-2025,North America
9864,BuildWorks_9864,Manufacturing,USA,338,455.08,16.16,1997,50348,2.3,30-04-2024,North America
9865,MediCorp_9865,Healthcare,India,1572,426.63,14.3,2000,13895,3.6,30-01-2026,Asia
9866,FinTrust_9866,Finance,Germany,3954,454.71,20.88,2005,32844,3.5,06-04-2024,Europe
9867,TechNova_9867,Technology,Canada,3597,972.62,30.36,1990,5028,0.9,11-01-2025,North America
9868,RetailHub_9868,Retail,USA,680,785.15,7.7,2016,19394,0.3,22-01-2025,North America
9869,BuildWorks_9869,Manufacturing,India,1610,52.67,17.17,2016,79513,3.1,26-01-2024,Asia
9870,MediCorp_9870,Healthcare,Germany,4092,607.27,8.58,2015,6821,4.2,20-01-2024,Europe
9871,FinTrust_9871,Finance,Canada,750,332.72,8.01,1990,46351,0.1,24-09-2024,North America
9872,TechNova_9872,Technology,USA,2518,914.96,37.7,2008,58960,0.7,24-04-2025,North America
9873,RetailHub_9873,Retail,India,1437,569.19,19.46,2006,53544,3,30-01-2026,Asia
9874,BuildWorks_9874,Manufacturing,Germany,3653,310.99,26.51,2000,6554,1.3,15-02-2024,Europe
9875,MediCorp_9875,Healthcare,Canada,384,544.97,29.29,2001,28111,3.1,21-01-2025,North America
9876,FinTrust_9876,Finance,USA,1732,78.16,33.15,1992,27454,2.2,08-07-2024,North America
9877,TechNova_9877,Technology,India,1077,261.73,20.52,2009,47751,0.8,23-03-2025,Asia
9878,RetailHub_9878,Retail,Germany,4870,299.93,37.67,2003,4931,2.2,31-03-2025,Europe
9879,BuildWorks_9879,Manufacturing,Canada,3499,392.14,10.39,2009,9538,0.4,15-03-2024,North America
9880,MediCorp_9880,Healthcare,USA,3759,496.05,10.69,2012,44461,5,08-02-2026,North America
9881,FinTrust_9881,Finance,India,557,194.07,22.43,2006,98239,4.7,30-08-2024,Asia
9882,TechNova_9882,Technology,Germany,1310,893.32,31.29,2000,99952,2.6,08-10-2025,Europe
9883,RetailHub_9883,Retail,Canada,3261,369.86,18.62,1995,98711,4.9,19-01-2024,North America
9884,BuildWorks_9884,Manufacturing,USA,4076,406.67,29.31,2009,90379,4.8,03-03-2025,North America
9885,MediCorp_9885,Healthcare,India,1398,458.01,26.59,1992,13750,0.7,26-09-2024,Asia
9886,FinTrust_9886,Finance,Germany,178,474.99,29.23,1993,74602,5,30-05-2025,Europe
9887,TechNova_9887,Technology,Canada,3313,1035.29,28.27,1998,77306,4.2,16-01-2025,North America
9888,RetailHub_9888,Retail,USA,2879,509.54,36.89,2012,59311,0.1,21-12-2024,North America
9889,BuildWorks_9889,Manufacturing,India,4155,1022.27,37.16,2014,32053,0.1,22-06-2024,Asia
9890,MediCorp_9890,Healthcare,Germany,1546,306,6.14,2011,13919,2.4,24-12-2024,Europe
9891,FinTrust_9891,Finance,Canada,4396,680.07,11.61,2005,92952,1.6,12-05-2025,North America
9892,TechNova_9892,Technology,USA,1599,132.19,20.41,2017,8286,2,02-06-2024,North America
